59260,24367,25524,28076,28220,28051,28114,28233,28311,28222,28253,28335,28267,28244,28217,28219,28232,28271,28339,28388,28432,28452,28468,28426,28360,28306,28270,28270,28285,28319,28362,28412,28461,28485,28493,28450,28384,28331,28292,28278,28300,28321,28373,28417,28466,28487,28500,28451,28385,28345,28299,28288,28305,28336,28386,28436,28491,28510,28501,28466,28389,28332,28304,28285,28295,28330,28377,28432,28479,28505,28492,28442,28380,28329,28304,28284,28297,28321,28376,28422,28472,28489,28493,28453,28392,28333,28297,28280,28289,28315,28365,28417,28462,28497,28487,28447,28393,28342,28314,28286,28288,28309,28361,28411,28451,28487,28489,28461,28399,28327,28298,28278,28284,28312,28356,28409,28453,28490,28495,28458,28400,28333,2938,31100,28571,28224,28342,28540,28408,28384,28352,28366,28446,28473,28469,28520,28539,28529,28498,28441,28367,28328,28309,28312,28344,28385,28441,28482,28504,28520,28485,28424,28353,28301,28285,28302,28327,28368,28413,28453,28483,28496,28456,28400,28335,28306,28284,28283,28315,28362,28405,28457,28486,28496,28461,28393,28331,28302,28279,28275,28305,28344,28394,28445,28484,28497,28475,28414,28355,28306,28284,28274,28294,28338,28390,28430,28477,28486,28476,28418,28361,28310,28280,28266,28297,28341,28397,28448,28478,28494,28485,28430,28375,28312,28285,28270,28302,28344,28384,28435,28473,28492,28491,28428,28372,28319,28285,28286,28304,28345,28392,28438,28480,28500,28488,28428,28360,28310,28291,28283,28292,28332,28374,28424
59526,24438,25433,28065,28231,28052,28110,28223,28300,28229,28259,28342,28259,28231,28215,28207,28240,28275,28326,28380,28438,28469,28464,28423,28361,28306,28282,28265,28284,28304,28360,28414,28461,28488,28492,28449,28379,28320,28298,28280,28293,28322,28367,28427,28478,28495,28494,28446,28385,28326,28306,28280,28288,28329,28374,28432,28468,28497,28486,28435,28371,28326,28304,28286,28297,28345,28391,28442,28477,28501,28498,28449,28393,28327,28296,28281,28297,28337,28389,28437,28480,28501,28491,28445,28393,28330,28296,28285,28300,28331,28378,28432,28471,28485,28497,28456,28400,28330,28295,28283,28293,28317,28360,28410,28465,28487,28505,28457,28399,28340,28313,28286,28288,28313,28356,28407,28452,28486,28491,28453,28396,28330,2906,31124,28597,28234,28340,28530,28409,28380,28357,28364,28438,28463,28465,28513,28530,28532,28496,28437,28370,28337,28314,28301,28336,28385,28426,28475,28492,28509,28480,28420,28362,28313,28289,28288,28317,28360,28409,28460,28491,28505,28484,28428,28366,28313,28290,28284,28310,28359,28398,28448,28482,28489,28470,28408,28334,28291,28267,28277,28306,28356,28404,28454,28483,28489,28470,28404,28337,28296,28281,28293,28317,28362,28406,28447,28479,28493,28473,28406,28334,28294,28275,28288,28306,28352,28410,28453,28488,28501,28476,28407,28345,28311,28287,28290,28312,28347,28397,28443,28484,28493,28472,28401,28337,28304,28274,28274,28300,28351,28402,28445,28484,28497,28488,28435,28374,28322,28299,28297,28312,28351,28397,28441
58068,24079,25706,28188,28244,28098,28244,28308,28349,28237,28273,28264,28212,28205,28213,28232,28291,28349,28401,28431,28458,28446,28396,28329,28293,28271,28266,28290,28328,28382,28435,28478,28489,28481,28437,28373,28324,28291,28275,28296,28340,28394,28434,28474,28496,28485,28447,28380,28336,28300,28278,28302,28339,28379,28429,28473,28493,28485,28433,28364,28315,28283,28278,28310,28333,28389,28446,28486,28514,28499,28445,28381,28329,28292,28282,28304,28336,28383,28436,28479,28499,28490,28442,28373,28324,28304,28308,28322,28355,28399,28449,28498,28513,28508,28456,28394,28328,28308,28288,28291,28313,28363,28415,28457,28488,28492,28460,28410,28356,28325,28294,28288,28313,28361,28409,28447,28479,28496,28470,28408,28337,28303,4237,30690,28528,28434,28562,28488,28563,28577,28570,28443,28446,28411,28351,28333,28337,28356,28401,28446,28494,28509,28506,28468,28415,28360,28317,28290,28304,28337,28388,28437,28483,28499,28502,28469,28418,28355,28310,28290,28297,28314,28355,28405,28459,28490,28498,28481,28419,28356,28307,28288,28301,28312,28358,28408,28456,28500,28509,28486,28418,28342,28296,28273,28276,28301,28348,28396,28441,28479,28487,28475,28420,28351,28307,28293,28285,28302,28352,28405,28441,28482,28486,28464,28418,28358,28318,28287,28277,28292,28333,28384,28428,28471,28495,28496,28451,28377,28330,28291,28277,28285,28318,28376,28426,28470,28485,28492,28444,28376,28322,28286,28271,28299,28340,28387,28427,28481,28501,28493,28451,28369,28306,28281
59001,24258,25585,28168,28265,28082,28197,28286,28331,28231,28272,28300,28237,28221,28217,28236,28272,28322,28371,28430,28470,28478,28450,28393,28331,28304,28275,28287,28304,28343,28394,28453,28480,28496,28477,28415,28360,28325,28281,28281,28304,28353,28405,28451,28498,28497,28474,28415,28353,28312,28285,28285,28307,28344,28403,28441,28484,28495,28486,28443,28379,28333,28295,28283,28305,28347,28384,28422,28474,28493,28490,28454,28384,28334,28301,28280,28298,28327,28370,28413,28464,28494,28501,28467,28408,28350,28303,28283,28294,28311,28356,28413,28460,28502,28517,28481,28418,28364,28324,28297,28298,28318,28352,28406,28458,28496,28513,28486,28432,28366,28332,28285,28280,28298,28341,28389,28433,28482,28497,28489,28442,28381,4119,30703,28525,28424,28559,28471,28540,28573,28576,28451,28460,28432,28364,28336,28334,28352,28385,28425,28470,28517,28521,28510,28459,28397,28339,28306,28295,28299,28338,28387,28426,28476,28496,28495,28458,28405,28347,28304,28280,28290,28314,28374,28413,28466,28481,28493,28467,28410,28346,28302,28283,28284,28314,28350,28402,28452,28490,28501,28479,28418,28351,28308,28292,28296,28320,28362,28405,28451,28494,28509,28491,28421,28354,28314,28290,28290,28303,28345,28391,28444,28479,28488,28487,28429,28362,28310,28284,28283,28295,28332,28389,28437,28479,28498,28486,28432,28378,28316,28294,28283,28296,28329,28391,28434,28469,28482,28485,28450,28396,28333,28300,28279,28281,28317,28361,28402,28452,28485,28497,28482,28421,28350
59512,24418,25433,28071,28231,28056,28121,28223,28305,28229,28270,28363,28299,28260,28224,28212,28234,28267,28320,28364,28423,28462,28479,28450,28395,28331,28296,28282,28280,28302,28360,28403,28453,28496,28508,28486,28426,28357,28314,28285,28292,28304,28350,28391,28444,28492,28504,28465,28402,28349,28315,28284,28281,28313,28359,28408,28450,28494,28496,28484,28423,28357,28322,28289,28286,28299,28345,28395,28449,28484,28503,28477,28430,28363,28319,28292,28288,28301,28347,28399,28442,28479,28494,28480,28430,28355,28321,28286,28284,28304,28344,28390,28432,28474,28496,28504,28446,28376,28327,28294,28290,28302,28326,28372,28416,28466,28492,28497,28451,28388,28336,28301,28289,28307,28332,28374,28417,28474,28494,28498,28469,28397,4053,30699,28510,28417,28562,28472,28517,28554,28568,28458,28459,28458,28380,28340,28319,28326,28370,28419,28451,28496,28509,28502,28474,28395,28343,28307,28297,28309,28336,28383,28424,28477,28500,28494,28461,28396,28329,28295,28281,28286,28311,28357,28404,28456,28488,28496,28471,28413,28355,28317,28290,28285,28296,28338,28389,28434,28473,28479,28476,28426,28367,28314,28281,28276,28296,28331,28378,28432,28479,28487,28489,28437,28374,28321,28290,28278,28306,28349,28394,28441,28481,28487,28484,28437,28371,28315,28289,28290,28316,28354,28400,28444,28480,28495,28477,28428,28355,28302,28275,28278,28305,28338,28391,28436,28479,28495,28476,28416,28356,28308,28290,28283,28308,28330,28381,28432,28473,28487,28482,28425,28358,28307
60188,24616,25277,28013,28209,28049,28065,28173,28261,28244,28253,28395,28338,28297,28253,28228,28222,28234,28277,28323,28374,28432,28464,28479,28453,28392,28332,28296,28274,28274,28311,28355,28405,28453,28476,28494,28477,28419,28357,28315,28285,28297,28317,28364,28418,28462,28498,28510,28480,28414,28349,28314,28292,28293,28309,28353,28403,28450,28481,28503,28475,28415,28345,28309,28292,28292,28310,28346,28388,28444,28477,28498,28486,28425,28355,28317,28287,28275,28297,28345,28386,28450,28487,28493,28486,28432,28370,28327,28298,28284,28304,28353,28397,28437,28479,28493,28472,28412,28352,28310,28280,28281,28298,28348,28397,28444,28484,28497,28483,28433,28373,28327,28288,28277,28295,28333,28383,28426,28468,28489,28495,28453,4056,30705,28514,28415,28554,28460,28508,28556,28574,28460,28469,28477,28392,28360,28340,28338,28361,28408,28441,28483,28516,28517,28483,28423,28364,28316,28286,28294,28321,28372,28424,28465,28489,28495,28469,28427,28365,28305,28278,28286,28310,28350,28395,28445,28477,28488,28480,28425,28358,28308,28284,28282,28302,28334,28394,28434,28473,28486,28486,28437,28365,28314,28290,28277,28294,28318,28372,28416,28464,28491,28492,28446,28389,28333,28297,28285,28291,28320,28372,28415,28465,28496,28495,28453,28393,28333,28308,28283,28291,28326,28363,28420,28464,28494,28508,28467,28411,28342,28310,28288,28289,28320,28371,28423,28456,28488,28486,28466,28404,28345,28304,28276,28284,28316,28361,28416,28457,28481,28494,28462,28399,28322
59992,24539,25352,28029,28210,28050,28095,28194,28283,28236,28258,28381,28307,28262,28233,28207,28226,28243,28288,28350,28405,28442,28470,28456,28411,28329,28283,28272,28273,28304,28344,28396,28441,28480,28506,28488,28428,28359,28319,28291,28286,28296,28334,28386,28432,28475,28502,28493,28445,28385,28344,28318,28294,28304,28333,28379,28435,28482,28500,28492,28451,28387,28336,28302,28280,28292,28323,28370,28417,28466,28490,28494,28465,28399,28341,28310,28283,28280,28310,28363,28410,28453,28485,28492,28462,28417,28348,28306,28283,28289,28312,28358,28393,28449,28484,28506,28487,28420,28358,28310,28290,28282,28299,28334,28381,28433,28474,28497,28479,28417,28354,28308,28288,28275,28298,28332,28381,28437,28480,28495,28472,28420,3979,30700,28497,28396,28553,28464,28506,28534,28557,28460,28466,28496,28405,28363,28335,28325,28360,28393,28438,28485,28517,28515,28501,28454,28390,28333,28306,28306,28326,28360,28403,28446,28482,28500,28477,28433,28366,28318,28292,28288,28309,28340,28386,28435,28481,28496,28488,28448,28384,28321,28293,28281,28288,28308,28361,28408,28456,28481,28482,28453,28405,28338,28301,28279,28275,28310,28357,28411,28449,28483,28495,28472,28409,28343,28305,28271,28273,28297,28340,28395,28438,28473,28491,28482,28424,28361,28315,28286,28285,28317,28347,28395,28445,28484,28497,28479,28426,28358,28313,28290,28287,28313,28345,28393,28440,28483,28499,28480,28423,28355,28307,28286,28283,28305,28336,28394,28444,28488,28499,28470,28425,28356
60244,24620,25260,28000,28200,28054,28059,28179,28264,28235,28252,28389,28326,28272,28241,28224,28219,28233,28275,28332,28390,28430,28453,28465,28432,28374,28318,28298,28272,28284,28317,28367,28413,28460,28486,28494,28449,28396,28324,28296,28262,28270,28302,28356,28406,28449,28486,28502,28466,28418,28342,28309,28278,28287,28312,28357,28401,28450,28480,28494,28465,28415,28349,28303,28279,28277,28307,28342,28397,28449,28489,28504,28483,28429,28373,28322,28301,28282,28309,28333,28381,28436,28474,28496,28480,28441,28377,28321,28298,28288,28292,28325,28371,28423,28473,28493,28487,28441,28381,28317,28296,28277,28287,28314,28372,28433,28468,28489,28493,28453,28396,28333,28302,28267,28283,28318,28371,28419,28461,28484,28485,28442,4109,30700,28510,28413,28556,28467,28524,28550,28575,28460,28457,28447,28370,28351,28328,28327,28359,28407,28447,28493,28512,28504,28446,28384,28335,28298,28292,28311,28350,28404,28452,28501,28513,28503,28444,28379,28327,28297,28282,28290,28324,28376,28425,28473,28490,28488,28449,28390,28325,28293,28279,28292,28330,28380,28428,28464,28484,28477,28433,28375,28313,28284,28270,28285,28313,28370,28413,28458,28484,28490,28453,28382,28320,28296,28261,28277,28309,28355,28407,28453,28480,28486,28448,28398,28325,28296,28286,28304,28314,28358,28407,28455,28487,28488,28465,28405,28333,28291,28277,28279,28292,28333,28391,28435,28472,28486,28484,28423,28366,28320,28295,28277,28292,28325,28382,28435,28474,28485,28492,28434,28369,28315
59570,24446,25414,28073,28232,28065,28121,28233,28306,28233,28266,28356,28292,28250,28224,28210,28221,28260,28313,28364,28417,28450,28461,28427,28377,28317,28287,28266,28274,28302,28359,28403,28444,28476,28492,28459,28397,28329,28292,28266,28288,28308,28356,28400,28453,28480,28501,28461,28397,28338,28302,28280,28288,28324,28363,28406,28464,28484,28493,28447,28375,28318,28291,28276,28286,28304,28349,28402,28456,28496,28497,28466,28401,28347,28304,28284,28289,28308,28359,28407,28452,28483,28500,28479,28414,28356,28320,28289,28287,28302,28352,28411,28462,28494,28501,28477,28424,28362,28313,28279,28272,28290,28338,28386,28438,28474,28488,28476,28422,28359,28321,28289,28287,28308,28336,28389,28437,28471,28484,28472,28417,28359,2866,31160,28630,28227,28342,28538,28440,28387,28355,28350,28448,28461,28442,28482,28522,28526,28522,28473,28393,28342,28317,28306,28325,28355,28409,28452,28489,28514,28488,28429,28362,28314,28286,28283,28306,28341,28400,28444,28488,28508,28486,28424,28361,28322,28298,28291,28320,28353,28401,28458,28489,28496,28480,28429,28364,28314,28291,28279,28308,28342,28402,28444,28481,28500,28484,28430,28367,28309,28293,28274,28297,28347,28390,28435,28480,28489,28477,28421,28364,28310,28289,28281,28307,28337,28394,28443,28475,28496,28484,28425,28374,28310,28284,28265,28296,28338,28383,28432,28468,28492,28494,28446,28383,28317,28289,28278,28298,28327,28366,28419,28462,28478,28478,28432,28378,28311,28289,28282,28288,28324,28368,28420
58888,24230,25578,28128,28253,28076,28206,28277,28335,28228,28262,28294,28223,28209,28202,28224,28268,28320,28379,28419,28457,28473,28435,28381,28330,28298,28275,28286,28309,28348,28398,28439,28479,28496,28460,28404,28332,28303,28277,28281,28306,28344,28400,28449,28489,28503,28471,28410,28342,28306,28284,28285,28312,28358,28405,28454,28487,28500,28462,28409,28349,28312,28287,28281,28308,28356,28405,28454,28480,28495,28477,28428,28363,28312,28285,28278,28298,28340,28385,28437,28473,28496,28486,28434,28376,28325,28302,28282,28304,28333,28380,28437,28473,28497,28498,28451,28390,28329,28305,28292,28303,28335,28374,28429,28478,28505,28507,28469,28403,28336,28314,28288,28299,28326,28370,28417,28468,28485,28490,28448,28392,28333,2872,31156,28631,28241,28340,28541,28444,28400,28376,28352,28449,28457,28452,28507,28530,28529,28520,28470,28394,28340,28315,28299,28317,28351,28399,28451,28480,28501,28498,28446,28396,28327,28302,28280,28294,28331,28378,28423,28467,28486,28490,28445,28392,28326,28296,28274,28294,28332,28376,28437,28475,28489,28499,28450,28388,28321,28294,28281,28300,28327,28371,28424,28477,28493,28498,28450,28387,28321,28300,28279,28295,28326,28367,28421,28479,28496,28500,28452,28388,28333,28290,28280,28280,28301,28358,28404,28454,28481,28494,28459,28394,28339,28296,28285,28286,28307,28364,28407,28453,28477,28487,28465,28405,28338,28298,28276,28278,28302,28343,28392,28447,28481,28491,28469,28403,28351,28302,28269,28275,28303,28351,28395
